,家狼辆幅,免积斥岿,免积滴荐
3787,茄快,201911,161
3788,茄快,201912,178
3816,茄快,201901,187
3817,茄快,201902,301
3818,茄快,201903,538
3819,茄快,201904,695
3820,茄快,201905,632
3821,茄快,201906,452
3822,茄快,201907,370
3823,茄快,201908,348
3824,茄快,201909,232
3825,茄快,201910,196
3826,茄快,201911,181
3827,茄快,201912,178
3828,茄快,201901,170
3829,茄快,201902,267
3830,茄快,201903,512
3831,茄快,201904,601
3832,茄快,201905,588
3833,茄快,201906,409
3834,茄快,201907,354
3835,茄快,201908,283
3836,茄快,201909,231
3837,茄快,201910,193
3838,茄快,201911,183
3839,茄快,201912,172
3848,茄快,201901,85
3849,茄快,201902,78
3850,茄快,201903,127
3851,茄快,201904,159
3852,茄快,201905,141
3853,茄快,201906,134
3854,茄快,201907,103
3855,茄快,201908,101
3856,茄快,201909,81
3857,茄快,201910,77
3858,茄快,201911,57
3859,茄快,201912,62
3860,茄快,201901,93
3861,茄快,201902,90
3862,茄快,201903,136
3863,茄快,201904,133
3864,茄快,201905,138
3865,茄快,201906,102
3866,茄快,201907,99
3867,茄快,201908,99
3868,茄快,201909,86
3869,茄快,201910,67
3870,茄快,201911,64
3871,茄快,201912,86
3893,茄快,201901,22
3894,茄快,201902,41
3895,茄快,201903,94
3896,茄快,201904,109
3897,茄快,201905,95
3898,茄快,201906,81
3899,茄快,201907,57
3900,茄快,201908,49
3901,茄快,201909,33
3902,茄快,201910,26
3903,茄快,201911,32
3904,茄快,201912,25
3905,茄快,201901,30
3906,茄快,201902,45
3907,茄快,201903,100
3908,茄快,201904,116
3909,茄快,201905,90
3910,茄快,201906,69
3911,茄快,201907,46
3912,茄快,201908,52
3913,茄快,201909,28
3914,茄快,201910,27
3915,茄快,201911,34
3916,茄快,201912,22
3951,茄快,201901,294
3952,茄快,201902,393
3953,茄快,201903,882
3954,茄快,201904,930
3955,茄快,201905,806
3956,茄快,201906,591
3957,茄快,201907,549
3958,茄快,201908,427
3959,茄快,201909,351
3960,茄快,201910,329
3961,茄快,201911,266
3962,茄快,201912,284
3963,茄快,201901,285
3964,茄快,201902,376
3965,茄快,201903,875
3966,茄快,201904,805
3967,茄快,201905,750
3968,茄快,201906,573
3969,茄快,201907,503
3970,茄快,201908,422
3971,茄快,201909,350
3972,茄快,201910,289
3973,茄快,201911,255
3974,茄快,201912,261
4011,茄快,201901,328
4012,茄快,201902,374
4013,茄快,201903,659
4014,茄快,201904,687
4015,茄快,201905,711
4016,茄快,201906,593
4017,茄快,201907,481
4018,茄快,201908,390
4019,茄快,201909,385
4020,茄快,201910,295
4021,茄快,201911,288
4022,茄快,201912,306
4023,茄快,201901,286
4024,茄快,201902,365
4025,茄快,201903,642
4026,茄快,201904,665
4027,茄快,201905,636
4028,茄快,201906,593
4029,茄快,201907,469
4030,茄快,201908,360
4031,茄快,201909,326
4032,茄快,201910,272
4033,茄快,201911,231
4034,茄快,201912,253
4066,茄快,201901,332
4067,茄快,201902,445
4068,茄快,201903,834
4069,茄快,201904,1008
4070,茄快,201905,865
4071,茄快,201906,714
4072,茄快,201907,554
4073,茄快,201908,451
4074,茄快,201909,409
4075,茄快,201910,297
4076,茄快,201911,319
4077,茄快,201912,361
4078,茄快,201901,339
4079,茄快,201902,473
4080,茄快,201903,891
4081,茄快,201904,904
4082,茄快,201905,813
4083,茄快,201906,710
4084,茄快,201907,500
4085,茄快,201908,447
4086,茄快,201909,359
4087,茄快,201910,268
4088,茄快,201911,271
4089,茄快,201912,307
4090,茄快,201902,3
4091,茄快,201903,5
4092,茄快,201904,9
4093,茄快,201905,19
4094,茄快,201906,5
4095,茄快,201907,1
4096,茄快,201909,1
4097,茄快,201911,3
4098,茄快,201912,1
4099,茄快,201901,3
4100,茄快,201902,2
4101,茄快,201903,3
4102,茄快,201904,6
4103,茄快,201905,20
4104,茄快,201906,3
4105,茄快,201907,4
4106,茄快,201908,4
4107,茄快,201909,3
4108,茄快,201910,1
4109,茄快,201912,5
4110,茄快,201901,126
4111,茄快,201902,163
4112,茄快,201903,233
4113,茄快,201904,266
4114,茄快,201905,214
4115,茄快,201906,158
4116,茄快,201907,135
4117,茄快,201908,152
4118,茄快,201909,145
4119,茄快,201910,94
4120,茄快,201911,86
4121,茄快,201912,100
4122,茄快,201901,116
4123,茄快,201902,171
4124,茄快,201903,251
4125,茄快,201904,243
4126,茄快,201905,248
4127,茄快,201906,168
4128,茄快,201907,146
4129,茄快,201908,145
4130,茄快,201909,130
4131,茄快,201910,92
4132,茄快,201911,68
4133,茄快,201912,95
4162,茄快,201901,266
4163,茄快,201902,461
4164,茄快,201903,871
4165,茄快,201904,780
4166,茄快,201905,693
4167,茄快,201906,575
4168,茄快,201907,472
4169,茄快,201908,382
4170,茄快,201909,257
4171,茄快,201910,257
4172,茄快,201911,234
4173,茄快,201912,284
4174,茄快,201901,235
4175,茄快,201902,465
4176,茄快,201903,757
4177,茄快,201904,785
4178,茄快,201905,642
4179,茄快,201906,496
4180,茄快,201907,429
4181,茄快,201908,356
4182,茄快,201909,264
4183,茄快,201910,221
4184,茄快,201911,181
4185,茄快,201912,248
4219,茄快,201901,272
4220,茄快,201902,252
4221,茄快,201903,406
4222,茄快,201904,461
4223,茄快,201905,469
4224,茄快,201906,383
4225,茄快,201907,295
4226,茄快,201908,302
4227,茄快,201909,221
4228,茄快,201910,233
4229,茄快,201911,174
4230,茄快,201912,223
4231,茄快,201901,231
4232,茄快,201902,283
4233,茄快,201903,374
4234,茄快,201904,408
4235,茄快,201905,485
4236,茄快,201906,341
4237,茄快,201907,302
4238,茄快,201908,265
4239,茄快,201909,204
4240,茄快,201910,225
4241,茄快,201911,191
4242,茄快,201912,208
4268,茄快,201901,59
4269,茄快,201902,47
4270,茄快,201903,105
4271,茄快,201904,112
4272,茄快,201905,123
4273,茄快,201906,86
4274,茄快,201907,73
4275,茄快,201908,68
4276,茄快,201909,46
4277,茄快,201910,69
4278,茄快,201911,55
4279,茄快,201912,45
4280,茄快,201901,49
4281,茄快,201902,55
4282,茄快,201903,77
4283,茄快,201904,115
4284,茄快,201905,105
4285,茄快,201906,89
4286,茄快,201907,61
4287,茄快,201908,53
4288,茄快,201909,47
4289,茄快,201910,48
4290,茄快,201911,73
4291,茄快,201912,31
4323,茄快,201901,112
4324,茄快,201902,163
4325,茄快,201903,229
4326,茄快,201904,304
4327,茄快,201905,342
4328,茄快,201906,226
4329,茄快,201907,188
4330,茄快,201908,160
4331,茄快,201909,137
4332,茄快,201910,113
4333,茄快,201911,122
4334,茄快,201912,131
4335,茄快,201901,102
4336,茄快,201902,116
4337,茄快,201903,250
4338,茄快,201904,274
4339,茄快,201905,273
4340,茄快,201906,177
4341,茄快,201907,170
4342,茄快,201908,139
4343,茄快,201909,133
4344,茄快,201910,127
4345,茄快,201911,96
4346,茄快,201912,112
4375,茄快,201901,62
4376,茄快,201902,62
4377,茄快,201903,114
4378,茄快,201904,158
4379,茄快,201905,136
4380,茄快,201906,86
4381,茄快,201907,85
4382,茄快,201908,107
4383,茄快,201909,50
4384,茄快,201910,45
4385,茄快,201911,57
4386,茄快,201912,66
4387,茄快,201901,72
4388,茄快,201902,70
4389,茄快,201903,125
4390,茄快,201904,132
4391,茄快,201905,122
4392,茄快,201906,92
4393,茄快,201907,112
4394,茄快,201908,81
4395,茄快,201909,59
4396,茄快,201910,53
4397,茄快,201911,50
4398,茄快,201912,62
4435,茄快,201901,252
4436,茄快,201902,253
4437,茄快,201903,383
4438,茄快,201904,435
4439,茄快,201905,372
4440,茄快,201906,300
4441,茄快,201907,242
4442,茄快,201908,236
4443,茄快,201909,166
4444,茄快,201910,189
4445,茄快,201911,174
4446,茄快,201912,221
4447,茄快,201901,238
4448,茄快,201902,259
4449,茄快,201903,384
4450,茄快,201904,416
4451,茄快,201905,398
4452,茄快,201906,298
4453,茄快,201907,205
4454,茄快,201908,216
4455,茄快,201909,164
4456,茄快,201910,169
4457,茄快,201911,193
4458,茄快,201912,188
4488,茄快,201901,37
4489,茄快,201902,44
4490,茄快,201903,50
4491,茄快,201904,76
4492,茄快,201905,77
4493,茄快,201906,57
4494,茄快,201907,40
4495,茄快,201908,36
4496,茄快,201909,19
4497,茄快,201910,33
4498,茄快,201911,30
4499,茄快,201912,25
4500,茄快,201901,33
4501,茄快,201902,27
4502,茄快,201903,53
4503,茄快,201904,72
4504,茄快,201905,62
4505,茄快,201906,36
4506,茄快,201907,36
4507,茄快,201908,28
4508,茄快,201909,21
4509,茄快,201910,20
4510,茄快,201911,39
4511,茄快,201912,22
4512,茄快,201901,1
4513,茄快,201902,1
4514,茄快,201903,3
4515,茄快,201905,2
4516,茄快,201906,1
4517,茄快,201907,1
4518,茄快,201908,10
4519,茄快,201909,4
4520,茄快,201910,2
4521,茄快,201912,4
4522,茄快,201901,5
4523,茄快,201903,2
4524,茄快,201908,1
4525,茄快,201909,1
4526,茄快,201910,2
4527,茄快,201911,1
4528,茄快,201912,3
4529,茄快,201901,8
4530,茄快,201902,10
4531,茄快,201903,18
4532,茄快,201904,20
4533,茄快,201905,21
4534,茄快,201906,14
4535,茄快,201907,23
4536,茄快,201908,17
4537,茄快,201909,21
4538,茄快,201910,12
4539,茄快,201911,10
4540,茄快,201912,13
4541,茄快,201901,8
4542,茄快,201902,5
4543,茄快,201903,19
4544,茄快,201904,23
4545,茄快,201905,23
4546,茄快,201906,19
4547,茄快,201907,18
4548,茄快,201908,9
4549,茄快,201909,12
4550,茄快,201910,13
4551,茄快,201911,13
4552,茄快,201912,9
4553,茄快,201902,3
4554,茄快,201903,2
4555,茄快,201904,1
4556,茄快,201905,3
4557,茄快,201906,1
4558,茄快,201908,1
4559,茄快,201909,1
4560,茄快,201910,2
4561,茄快,201902,2
4562,茄快,201903,1
4563,茄快,201904,2
4564,茄快,201906,2
4565,茄快,201908,2
4566,茄快,201910,5
4567,茄快,201911,3
4604,茄快,201901,78
4605,茄快,201902,102
4606,茄快,201903,97
4607,茄快,201904,143
4608,茄快,201905,145
4609,茄快,201906,127
4610,茄快,201907,99
4611,茄快,201908,91
4612,茄快,201909,77
4613,茄快,201910,49
4614,茄快,201911,64
4615,茄快,201912,102
4616,茄快,201901,93
4617,茄快,201902,80
4618,茄快,201903,136
4619,茄快,201904,135
4620,茄快,201905,121
4621,茄快,201906,106
4622,茄快,201907,93
4623,茄快,201908,72
4624,茄快,201909,85
4625,茄快,201910,50
4626,茄快,201911,51
4627,茄快,201912,88
4648,茄快,201901,10
4649,茄快,201902,26
4650,茄快,201903,52
4651,茄快,201904,44
4652,茄快,201905,53
4653,茄快,201906,40
4654,茄快,201907,27
4655,茄快,201908,32
4656,茄快,201909,21
4657,茄快,201910,27
4658,茄快,201911,27
4659,茄快,201912,19
4660,茄快,201901,17
4661,茄快,201902,33
4662,茄快,201903,45
4663,茄快,201904,46
4664,茄快,201905,60
4665,茄快,201906,40
4666,茄快,201907,32
4667,茄快,201908,38
4668,茄快,201909,21
4669,茄快,201910,22
4670,茄快,201911,24
4671,茄快,201912,13
4673,茄快,201901,15
4674,茄快,201902,12
4675,茄快,201903,21
4676,茄快,201904,44
4677,茄快,201905,51
4678,茄快,201906,17
4679,茄快,201907,23
4680,茄快,201908,11
4681,茄快,201909,17
4682,茄快,201910,11
4683,茄快,201911,15
4684,茄快,201912,11
4685,茄快,201901,20
4686,茄快,201902,8
4687,茄快,201903,18
4688,茄快,201904,35
4689,茄快,201905,37
4690,茄快,201906,16
4691,茄快,201907,17
4692,茄快,201908,12
4693,茄快,201909,4
4694,茄快,201910,12
4695,茄快,201911,6
4696,茄快,201912,12
4704,茄快,201901,1
4705,茄快,201902,1
4706,茄快,201903,1
4707,茄快,201904,2
4708,茄快,201905,3
4709,茄快,201906,3
4710,茄快,201907,2
4711,茄快,201908,2
4712,茄快,201909,2
4713,茄快,201910,3
4714,茄快,201911,1
4715,茄快,201912,1
4716,茄快,201901,1
4717,茄快,201903,1
4718,茄快,201904,4
4719,茄快,201905,1
4720,茄快,201907,2
4721,茄快,201909,2
4722,茄快,201910,1
4723,茄快,201911,1
4724,茄快,201912,3
4725,茄快,201902,3
4726,茄快,201904,4
4727,茄快,201906,1
4728,茄快,201911,2
4729,茄快,201902,2
4730,茄快,201904,4
4731,茄快,201905,2
4732,茄快,201910,1
4733,茄快,201911,1
4734,茄快,201901,2
4735,茄快,201902,1
4736,茄快,201905,7
4737,茄快,201906,2
4738,茄快,201907,3
4739,茄快,201908,2
4740,茄快,201910,1
4741,茄快,201911,2
4742,茄快,201912,2
4743,茄快,201901,1
4744,茄快,201903,1
4745,茄快,201905,7
4746,茄快,201906,1
4747,茄快,201907,5
4748,茄快,201908,2
4749,茄快,201910,2
4750,茄快,201911,2
4751,茄快,201912,1
4752,茄快,201901,14
4753,茄快,201902,15
4754,茄快,201903,63
4755,茄快,201904,112
4756,茄快,201905,92
4757,茄快,201906,50
4758,茄快,201907,48
4759,茄快,201908,30
4760,茄快,201909,26
4761,茄快,201910,14
4762,茄快,201911,8
4763,茄快,201912,17
4764,茄快,201901,8
4765,茄快,201902,21
4766,茄快,201903,70
4767,茄快,201904,102
4768,茄快,201905,62
4769,茄快,201906,63
4770,茄快,201907,28
4771,茄快,201908,27
4772,茄快,201909,19
4773,茄快,201910,12
4774,茄快,201911,10
4775,茄快,201912,10
4776,茄快,201901,6
4777,茄快,201902,11
4778,茄快,201903,53
4779,茄快,201904,48
4780,茄快,201905,35
4781,茄快,201906,13
4782,茄快,201907,35
4783,茄快,201908,20
4784,茄快,201909,14
4785,茄快,201910,13
4786,茄快,201911,6
4787,茄快,201912,6
4788,茄快,201901,9
4789,茄快,201902,13
4790,茄快,201903,50
4791,茄快,201904,43
4792,茄快,201905,54
4793,茄快,201906,16
4794,茄快,201907,20
4795,茄快,201908,8
4796,茄快,201909,17
4797,茄快,201910,8
4798,茄快,201911,10
4799,茄快,201912,10
4800,茄快,201901,1
4801,茄快,201902,2
4802,茄快,201903,8
4803,茄快,201904,19
4804,茄快,201905,12
4805,茄快,201906,24
4806,茄快,201907,15
4807,茄快,201908,3
4808,茄快,201909,4
4809,茄快,201910,1
4810,茄快,201911,3
4811,茄快,201912,3
4812,茄快,201901,4
4813,茄快,201902,1
4814,茄快,201903,16
4815,茄快,201904,11
4816,茄快,201905,5
4817,茄快,201906,14
4818,茄快,201907,11
4819,茄快,201908,7
4820,茄快,201909,9
4821,茄快,201910,1
4822,茄快,201911,2
4823,茄快,201912,2
4854,茄快,201901,5
4855,茄快,201902,7
4856,茄快,201903,10
4857,茄快,201904,6
4858,茄快,201905,13
4859,茄快,201906,8
4860,茄快,201907,7
4861,茄快,201908,8
4862,茄快,201909,7
4863,茄快,201910,7
4864,茄快,201911,6
4865,茄快,201912,6
4866,茄快,201901,7
4867,茄快,201902,6
4868,茄快,201903,9
4869,茄快,201904,6
4870,茄快,201905,9
4871,茄快,201906,13
4872,茄快,201907,10
4873,茄快,201908,16
4874,茄快,201909,10
4875,茄快,201910,5
4876,茄快,201911,9
4877,茄快,201912,2
4878,茄快,201901,2
4879,茄快,201902,4
4880,茄快,201904,1
4881,茄快,201905,1
4882,茄快,201908,1
4883,茄快,201909,2
4884,茄快,201910,1
4885,茄快,201911,2
4886,茄快,201912,2
4887,茄快,201901,1
4888,茄快,201904,1
4889,茄快,201905,3
4890,茄快,201906,1
4891,茄快,201908,5
4892,茄快,201909,1
4893,茄快,201910,2
4894,茄快,201911,1
4895,茄快,201912,1
4920,茄快,201901,11
4921,茄快,201902,9
4922,茄快,201903,14
4923,茄快,201904,12
4924,茄快,201905,21
4925,茄快,201906,21
4926,茄快,201907,19
4927,茄快,201908,17
4928,茄快,201909,14
4929,茄快,201910,13
4930,茄快,201911,11
4931,茄快,201912,11
4932,茄快,201901,8
4933,茄快,201902,4
4934,茄快,201903,18
4935,茄快,201904,18
4936,茄快,201905,28
4937,茄快,201906,13
4938,茄快,201907,17
4939,茄快,201908,16
4940,茄快,201909,10
4941,茄快,201910,10
4942,茄快,201911,6
4943,茄快,201912,3
4951,茄快,201901,2
4952,茄快,201902,2
4953,茄快,201903,1
4954,茄快,201904,1
4955,茄快,201907,2
4956,茄快,201908,2
4957,茄快,201909,1
4958,茄快,201911,1
4959,茄快,201912,1
4960,茄快,201901,3
4961,茄快,201902,2
4962,茄快,201903,1
4963,茄快,201904,2
4964,茄快,201907,4
4965,茄快,201908,3
4966,茄快,201910,1
4967,茄快,201911,1
5004,茄快,201901,216
5005,茄快,201902,280
5006,茄快,201903,523
5007,茄快,201904,609
5008,茄快,201905,508
5009,茄快,201906,445
5010,茄快,201907,367
5011,茄快,201908,287
5012,茄快,201909,263
5013,茄快,201910,199
5014,茄快,201911,174
5015,茄快,201912,218
5016,茄快,201901,209
5017,茄快,201902,295
5018,茄快,201903,554
5019,茄快,201904,604
5020,茄快,201905,451
5021,茄快,201906,446
5022,茄快,201907,318
5023,茄快,201908,273
5024,茄快,201909,229
5025,茄快,201910,192
5026,茄快,201911,178
5027,茄快,201912,195
5028,茄快,201901,1
5029,茄快,201902,1
5030,茄快,201904,2
5031,茄快,201905,1
5032,茄快,201906,2
5033,茄快,201907,1
5034,茄快,201908,1
5035,茄快,201911,2
5036,茄快,201912,3
5037,茄快,201901,1
5038,茄快,201902,1
5039,茄快,201903,1
5040,茄快,201904,2
5041,茄快,201905,1
5042,茄快,201910,3
5043,茄快,201911,1
5044,茄快,201912,3
5045,茄快,201901,28
5046,茄快,201902,41
5047,茄快,201903,49
5048,茄快,201904,51
5049,茄快,201905,39
5050,茄快,201906,42
5051,茄快,201907,37
5052,茄快,201908,25
5053,茄快,201909,17
5054,茄快,201910,13
5055,茄快,201911,21
5056,茄快,201912,21
5057,茄快,201901,20
5058,茄快,201902,28
5059,茄快,201903,42
5060,茄快,201904,49
5061,茄快,201905,36
5062,茄快,201906,27
5063,茄快,201907,26
5064,茄快,201908,23
5065,茄快,201909,21
5066,茄快,201910,19
5067,茄快,201911,24
5068,茄快,201912,17
5102,茄快,201901,415
5103,茄快,201902,524
5104,茄快,201903,697
5105,茄快,201904,794
5106,茄快,201905,683
5107,茄快,201906,589
5108,茄快,201907,461
5109,茄快,201908,441
5110,茄快,201909,335
5111,茄快,201910,372
5112,茄快,201911,332
5113,茄快,201912,424
5114,茄快,201901,420
5115,茄快,201902,492
5116,茄快,201903,749
5117,茄快,201904,727
5118,茄快,201905,664
5119,茄快,201906,545
5120,茄快,201907,449
5121,茄快,201908,423
5122,茄快,201909,309
5123,茄快,201910,319
5124,茄快,201911,286
5125,茄快,201912,386
5126,茄快,201902,3
5127,茄快,201904,1
5128,茄快,201905,1
5129,茄快,201906,1
5130,茄快,201907,1
5131,茄快,201908,2
5132,茄快,201909,1
5133,茄快,201910,1
5134,茄快,201911,1
5135,茄快,201901,1
5136,茄快,201902,1
5137,茄快,201903,1
5138,茄快,201904,1
5139,茄快,201905,2
5140,茄快,201906,1
5141,茄快,201907,1
5142,茄快,201908,2
5143,茄快,201909,2
5144,茄快,201912,2
5181,茄快,201901,53
5182,茄快,201902,85
5183,茄快,201903,220
5184,茄快,201904,203
5185,茄快,201905,186
5186,茄快,201906,127
5187,茄快,201907,119
5188,茄快,201908,99
5189,茄快,201909,78
5190,茄快,201910,59
5191,茄快,201911,47
5192,茄快,201912,44
5193,茄快,201901,36
5194,茄快,201902,94
5195,茄快,201903,197
5196,茄快,201904,197
5197,茄快,201905,175
5198,茄快,201906,137
5199,茄快,201907,84
5200,茄快,201908,92
5201,茄快,201909,66
5202,茄快,201910,55
5203,茄快,201911,35
5204,茄快,201912,40
5238,茄快,201901,3
5239,茄快,201902,8
5240,茄快,201903,9
5241,茄快,201904,5
5242,茄快,201905,8
5243,茄快,201906,9
5244,茄快,201907,7
5245,茄快,201909,1
5246,茄快,201910,1
5247,茄快,201911,7
5248,茄快,201901,6
5249,茄快,201902,6
5250,茄快,201903,1
5251,茄快,201904,10
5252,茄快,201905,13
5253,茄快,201906,16
5254,茄快,201907,5
5255,茄快,201908,4
5256,茄快,201909,1
5257,茄快,201910,9
5258,茄快,201911,4
5261,茄快,201905,1
5262,茄快,201906,2
5263,茄快,201910,4
5264,茄快,201901,1
5265,茄快,201903,1
5266,茄快,201904,1
5267,茄快,201907,2
5268,茄快,201908,1
5269,茄快,201909,1
5270,茄快,201910,1
